Step, Discriminator loss, Generator loss, Observer loss, Control factor
17743 , 0.29419923 , 0.29433793 , 0.962854468720834 , 0.9566595548946744 
17754 , 0.2943588 , 0.29428947 , 0.9617419821249652 , 0.9566595548946744 
17765 , 0.29415494 , 0.2942997 , 0.9628975768636571 , 0.9566595548946744 
17776 , 0.29435265 , 0.29430327 , 0.9626203390456605 , 0.9566595548946744 
17787 , 0.2941381 , 0.29417357 , 0.9634846687135322 , 0.9566595548946744 
17798 , 0.29415956 , 0.29402313 , 0.9616509760456723 , 0.9566595548946744 
17809 , 0.29416195 , 0.2941646 , 0.9606257321198024 , 0.9566595548946744 
17820 , 0.29419014 , 0.29430944 , 0.9639329705903503 , 0.9566595548946744 
17831 , 0.2942667 , 0.29424638 , 0.9621260779583723 , 0.9566595548946744 
17842 , 0.29424047 , 0.29430413 , 0.9632839535511817 , 0.9566595548946744 
17853 , 0.29432622 , 0.2943202 , 0.9624773294924857 , 0.9566595548946744 
17864 , 0.29418144 , 0.29436773 , 0.9628055444000111 , 0.9566595548946744 
17875 , 0.29408067 , 0.29426903 , 0.9630962392573017 , 0.9566595548946744 
17886 , 0.29414356 , 0.29425398 , 0.9628732857673044 , 0.9566595548946744 
17897 , 0.29418457 , 0.2941543 , 0.9628118167488345 , 0.9566595548946744 
17908 , 0.29431516 , 0.2941983 , 0.9611567149583842 , 0.9566595548946744 
17919 , 0.2943135 , 0.29428738 , 0.9635098721515319 , 0.9566595548946744 
17930 , 0.29430452 , 0.29434335 , 0.9648704016326918 , 0.9566595548946744 
17941 , 0.2940847 , 0.29412505 , 0.9617589744881415 , 0.9566595548946744 
17952 , 0.29426244 , 0.29422072 , 0.9620608455306084 , 0.9566595548946744 
17963 , 0.29429442 , 0.2940889 , 0.9631683142474184 , 0.9566595548946744 
17974 , 0.2941972 , 0.29413536 , 0.9620147722774325 , 0.9566595548946744 
17985 , 0.2942394 , 0.293921 , 0.963186903208477 , 0.9566595548946744 
17996 , 0.29426003 , 0.29417703 , 0.9625756343049551 , 0.9566595548946744 
18007 , 0.2941806 , 0.29415196 , 0.9614674813319097 , 0.9566595548946744 
18018 , 0.2943276 , 0.2942316 , 0.961765246836965 , 0.9566595548946744 
18029 , 0.29425967 , 0.29401043 , 0.9622458227995473 , 0.9566595548946744 
18040 , 0.29427812 , 0.29430997 , 0.9621332626488428 , 0.9566595548946744 
18051 , 0.29424617 , 0.29416806 , 0.9607287126832129 , 0.9566595548946744 
18062 , 0.29405034 , 0.29419652 , 0.9624729958696622 , 0.9566595548946744 
18073 , 0.29412976 , 0.29413706 , 0.9610628578114442 , 0.9566595548946744 
18084 , 0.29430926 , 0.29420814 , 0.9627189859862475 , 0.9566595548946744 
18095 , 0.294202 , 0.29410717 , 0.9623645412563694 , 0.9566595548946744 
18106 , 0.29417762 , 0.2940858 , 0.9624773294924857 , 0.9566595548946744 
18117 , 0.29438865 , 0.294107 , 0.9622380678955474 , 0.9566595548946744 
18128 , 0.29417604 , 0.29417673 , 0.9627227493955415 , 0.9566595548946744 
18139 , 0.29428592 , 0.29420933 , 0.9631611295569479 , 0.9566595548946744 
18150 , 0.29420444 , 0.29415584 , 0.9626210233018957 , 0.9566595548946744 
18161 , 0.29432347 , 0.29393244 , 0.9629860740034206 , 0.9566595548946744 
18172 , 0.29406938 , 0.29426107 , 0.9631124333215367 , 0.9566595548946744 
18183 , 0.29422438 , 0.29419568 , 0.9625035593148383 , 0.9566595548946744 
18194 , 0.29408792 , 0.29407343 , 0.9622102414753125 , 0.9566595548946744 
18205 , 0.2941751 , 0.29420292 , 0.9622262074541358 , 0.9566595548946744 
18216 , 0.29422715 , 0.29420137 , 0.9610734637830911 , 0.9566595548946744 
18227 , 0.294226 , 0.29415545 , 0.9630797030649489 , 0.9566595548946744 
18238 , 0.29422957 , 0.29416394 , 0.961439426826263 , 0.9566595548946744 
18249 , 0.29435366 , 0.29424128 , 0.9622967998890761 , 0.9566595548946744 
18260 , 0.2943544 , 0.29423073 , 0.9624266945310745 , 0.9566595548946744 
18271 , 0.29409295 , 0.29412946 , 0.9623337497257816 , 0.9566595548946744 
18282 , 0.2942486 , 0.29411918 , 0.9618156537129644 , 0.9566595548946744 
18293 , 0.29414243 , 0.29429758 , 0.9617383327583771 , 0.9566595548946744 
18304 , 0.29421046 , 0.2939744 , 0.9628690661871868 , 0.9566595548946744 
18315 , 0.29444402 , 0.29417986 , 0.9626258130955427 , 0.9566595548946744 
18326 , 0.29427427 , 0.2943034 , 0.9619222836429631 , 0.9566595548946744 
18337 , 0.29427594 , 0.2943102 , 0.9601134522849851 , 0.9566595548946744 
18348 , 0.2942839 , 0.29410094 , 0.9613722556724992 , 0.9566595548946744 
18359 , 0.29430693 , 0.29416254 , 0.9618739295356695 , 0.9566595548946744 
18370 , 0.2940379 , 0.29409894 , 0.9618966240341399 , 0.9566595548946744 
18381 , 0.2941914 , 0.29423958 , 0.961239281877442 , 0.9566595548946744 
18392 , 0.2942084 , 0.29409048 , 0.959363507451112 , 0.9566595548946744 
18403 , 0.29409307 , 0.294279 , 0.9619071159630809 , 0.9566595548946744 
18414 , 0.29416358 , 0.29409713 , 0.962580538141308 , 0.9566595548946744 
18425 , 0.29411933 , 0.294176 , 0.9627545673104823 , 0.9566595548946744 
18436 , 0.29412127 , 0.2941346 , 0.9622166278668418 , 0.9566595548946744 
18447 , 0.2943174 , 0.29422036 , 0.9614748941077921 , 0.9566595548946744 
18458 , 0.2941559 , 0.2942183 , 0.9611230723601493 , 0.9566595548946744 
18469 , 0.29433748 , 0.29406002 , 0.9615969198030847 , 0.9566595548946744 
18480 , 0.29405588 , 0.2940418 , 0.961654967540378 , 0.9566595548946744 
18491 , 0.2940703 , 0.2940845 , 0.9617069710142598 , 0.9566595548946744 
18502 , 0.3029289 , 0.30064768 , 0.9620378089040205 , 0.9566595548946744 
18513 , 0.29391935 , 0.29432195 , 0.9620597051035497 , 0.9566595548946744 
18524 , 0.29425108 , 0.2941298 , 0.9614046438009693 , 0.9566595548946744 
18535 , 0.2942053 , 0.2941246 , 0.9633512387476515 , 0.9566595548946744 
18546 , 0.2941548 , 0.2940152 , 0.9608830124642699 , 0.9566595548946744 
18557 , 0.2942061 , 0.29414526 , 0.9609571402230925 , 0.9566595548946744 
18568 , 0.2941271 , 0.29399556 , 0.9618254613856702 , 0.9566595548946744 
18579 , 0.2942506 , 0.2942312 , 0.9614082931675576 , 0.9566595548946744 
18590 , 0.29408097 , 0.29422423 , 0.961397345067793 , 0.9566595548946744 
18601 , 0.2941454 , 0.29406312 , 0.9606450053370963 , 0.9566595548946744 
18612 , 0.29395926 , 0.29409868 , 0.9619528470881391 , 0.9566595548946744 
18623 , 0.29413167 , 0.29414073 , 0.9632441526468293 , 0.9566595548946744 
18634 , 0.29443964 , 0.29411656 , 0.9626396122629542 , 0.9566595548946744 
18645 , 0.2939936 , 0.2940457 , 0.9611674349727369 , 0.9566595548946744 
18656 , 0.29435906 , 0.29427043 , 0.961309190056147 , 0.9566595548946744 
18667 , 0.2940324 , 0.2940788 , 0.9628580040447163 , 0.9566595548946744 
18678 , 0.29417956 , 0.29419976 , 0.9608247366415646 , 0.9566595548946744 
18689 , 0.29412976 , 0.29408073 , 0.9620573102067261 , 0.9566595548946744 
18700 , 0.31750837 , 0.31241852 , 0.9618386903395523 , 0.9566595548946744 
18711 , 0.29404482 , 0.2941661 , 0.960949043190975 , 0.9566595548946744 
18722 , 0.29411894 , 0.29427975 , 0.9612701874507357 , 0.9566595548946744 
18733 , 0.29416507 , 0.29416513 , 0.9612557040270888 , 0.9566595548946744 
18744 , 0.2944482 , 0.29414243 , 0.9601808515241608 , 0.9566595548946744 
18755 , 0.29408282 , 0.29416776 , 0.9617490527727299 , 0.9566595548946744 
18766 , 0.29423562 , 0.29398 , 0.9609141461229753 , 0.9566595548946744 
18777 , 0.2941378 , 0.29425275 , 0.9621596065139013 , 0.9566595548946744 
18788 , 0.29404846 , 0.2940353 , 0.9615629350767322 , 0.9566595548946744 
18799 , 0.29426903 , 0.29393426 , 0.9616451598676723 , 0.9566595548946744 
18810 , 0.2943184 , 0.2943098 , 0.9624963746243678 , 0.9566595548946744 
18821 , 0.29404262 , 0.29419664 , 0.960095433537456 , 0.9566595548946744 
18832 , 0.29403645 , 0.29419145 , 0.9617921609155529 , 0.9566595548946744 
18843 , 0.29406855 , 0.29403013 , 0.9591972331859375 , 0.9566595548946744 
18854 , 0.29431406 , 0.2941939 , 0.9605196724033331 , 0.9566595548946744 
18865 , 0.29424182 , 0.29413384 , 0.9621916525142539 , 0.9566595548946744 
18876 , 0.29404747 , 0.29406527 , 0.9600205074796921 , 0.9566595548946744 
18887 , 0.29422352 , 0.29422995 , 0.9607300811956835 , 0.9566595548946744 
18898 , 0.29411194 , 0.29398736 , 0.9617358238188477 , 0.9566595548946744 
18909 , 0.29420143 , 0.29417065 , 0.9622638415470766 , 0.9566595548946744 
18920 , 0.29419094 , 0.29392642 , 0.961477859218145 , 0.9566595548946744 
18931 , 0.29391167 , 0.29407516 , 0.9613410079710878 , 0.9566595548946744 
18942 , 0.294097 , 0.29407576 , 0.9611634434780312 , 0.9566595548946744 
18953 , 0.294089 , 0.29418504 , 0.9608185783354471 , 0.9566595548946744 
18964 , 0.2940227 , 0.2941176 , 0.9624000085378984 , 0.9566595548946744 
18975 , 0.29396504 , 0.2941598 , 0.9623294161029581 , 0.9566595548946744 
18986 , 0.2941393 , 0.29407638 , 0.9631067311862427 , 0.9566595548946744 
18997 , 0.29401913 , 0.2941445 , 0.9614479800292042 , 0.9566595548946744 
19008 , 0.2941657 , 0.29409608 , 0.9614176446694398 , 0.9566595548946744 
19019 , 0.29418734 , 0.29402196 , 0.9621279026416665 , 0.9566595548946744 
19030 , 0.29428002 , 0.29410875 , 0.9602993418955711 , 0.9566595548946744 
19041 , 0.29422298 , 0.29418156 , 0.9623279335477817 , 0.9566595548946744 
19052 , 0.29412016 , 0.29421818 , 0.960469949783569 , 0.9566595548946744 
19063 , 0.2941108 , 0.2941306 , 0.9610886314629732 , 0.9566595548946744 
19074 , 0.2941806 , 0.29393652 , 0.9609865632412098 , 0.9566595548946744 
19085 , 0.29408345 , 0.29420283 , 0.9607546003774479 , 0.9566595548946744 
19096 , 0.29419926 , 0.2940075 , 0.9622827726362527 , 0.9566595548946744 
19107 , 0.29418808 , 0.29408658 , 0.9614527698228511 , 0.9566595548946744 
19118 , 0.2941073 , 0.2941373 , 0.9618400588520228 , 0.9566595548946744 
19129 , 0.29409617 , 0.2943206 , 0.9613650709820287 , 0.9566595548946744 
19140 , 0.29435018 , 0.29419565 , 0.9601638591609846 , 0.9566595548946744 
19151 , 0.29400864 , 0.29420838 , 0.9610263641455622 , 0.9566595548946744 
19162 , 0.29417223 , 0.29427043 , 0.9614352072461455 , 0.9566595548946744 
19173 , 0.29409584 , 0.2939834 , 0.9613290334869703 , 0.9566595548946744 
19184 , 0.29402432 , 0.2940885 , 0.9597498841386366 , 0.9566595548946744 
19195 , 0.29419094 , 0.29414696 , 0.9615403546209678 , 0.9566595548946744 
19206 , 0.2940399 , 0.29399815 , 0.9609759572695629 , 0.9566595548946744 
19217 , 0.2943659 , 0.2942237 , 0.9594920335806397 , 0.9566595548946744 
19228 , 0.29403943 , 0.29403868 , 0.9598920953928702 , 0.9566595548946744 
19239 , 0.2938242 , 0.2941079 , 0.9612692751090887 , 0.9566595548946744 
19250 , 0.29397193 , 0.2940443 , 0.9601805093960432 , 0.9566595548946744 
19261 , 0.2941379 , 0.29404852 , 0.9607790055165064 , 0.9566595548946744 
19272 , 0.29421777 , 0.29403538 , 0.9617416399968476 , 0.9566595548946744 
19283 , 0.29391098 , 0.29417196 , 0.9618373218270817 , 0.9566595548946744 
19294 , 0.29412553 , 0.29404196 , 0.961328349230735 , 0.9566595548946744 
19305 , 0.29416284 , 0.29411167 , 0.9604578612567456 , 0.9566595548946744 
19316 , 0.29418844 , 0.29409477 , 0.9618653763327285 , 0.9566595548946744 
19327 , 0.29405245 , 0.29424143 , 0.9612368869806185 , 0.9566595548946744 
19338 , 0.2940758 , 0.29412553 , 0.959808958260283 , 0.9566595548946744 
19349 , 0.29419 , 0.2943151 , 0.9608741171332111 , 0.9566595548946744 
19360 , 0.2939955 , 0.29418486 , 0.9604174901388638 , 0.9566595548946744 
19371 , 0.29405117 , 0.2939743 , 0.960570535450156 , 0.9566595548946744 
19382 , 0.29410192 , 0.29401714 , 0.961280451294265 , 0.9566595548946744 
19393 , 0.29396373 , 0.29409775 , 0.9605053030223921 , 0.9566595548946744 
19404 , 0.29409575 , 0.29414892 , 0.9618015124174352 , 0.9566595548946744 
19415 , 0.29405472 , 0.2939607 , 0.9608730907488582 , 0.9566595548946744 
19426 , 0.2940737 , 0.29406852 , 0.9602930695467476 , 0.9566595548946744 
19437 , 0.2940653 , 0.2940693 , 0.9604437199612164 , 0.9566595548946744 
19448 , 0.29409993 , 0.29414997 , 0.9608271315383882 , 0.9566595548946744 
19459 , 0.29398012 , 0.294072 , 0.960903083980505 , 0.9566595548946744 
19470 , 0.29403228 , 0.29408485 , 0.960876169901917 , 0.9566595548946744 
19481 , 0.29419008 , 0.2941208 , 0.9613355339212055 , 0.9566595548946744 
19492 , 0.29412696 , 0.2938884 , 0.959554985154286 , 0.9566595548946744 
19503 , 0.29397494 , 0.29399186 , 0.9608961273754462 , 0.9566595548946744 
19514 , 0.29427704 , 0.29417843 , 0.9604989166308627 , 0.9566595548946744 
19525 , 0.29397023 , 0.29401344 , 0.9597967556907537 , 0.9566595548946744 
19536 , 0.29407063 , 0.29404888 , 0.9608785647987405 , 0.9566595548946744 
19547 , 0.29416665 , 0.29406998 , 0.9593084248241714 , 0.9566595548946744 
19558 , 0.29405016 , 0.29408014 , 0.960678876020743 , 0.9566595548946744 
19569 , 0.29405397 , 0.29426882 , 0.9603995854340405 , 0.9566595548946744 
19580 , 0.2942099 , 0.29408997 , 0.9590763479177037 , 0.9566595548946744 
19591 , 0.29403174 , 0.2939955 , 0.9592462715494663 , 0.9566595548946744 
19602 , 0.30084354 , 0.29911155 , 0.959599119681462 , 0.9566595548946744 
19613 , 0.29422924 , 0.29398027 , 0.9608517647628585 , 0.9566595548946744 
19624 , 0.29401398 , 0.2940776 , 0.9618592180266109 , 0.9566595548946744 
19635 , 0.2941692 , 0.29402703 , 0.9619392760061393 , 0.9566595548946744 
19646 , 0.29395092 , 0.29424515 , 0.9599653108100458 , 0.9566595548946744 
19657 , 0.29413325 , 0.29398626 , 0.9598163710361652 , 0.9566595548946744 
19668 , 0.29427683 , 0.29400662 , 0.9603830492416877 , 0.9566595548946744 
19679 , 0.29399016 , 0.29412237 , 0.9609181376176812 , 0.9566595548946744 
19690 , 0.2941481 , 0.2940332 , 0.9639759646904674 , 0.9566595548946744 
19701 , 0.2938438 , 0.29396275 , 0.9609697989634453 , 0.9566595548946744 
19712 , 0.2939317 , 0.2939384 , 0.9606364521341553 , 0.9566595548946744 
19723 , 0.29427937 , 0.29400882 , 0.9612695031945004 , 0.9566595548946744 
19734 , 0.29426184 , 0.2941734 , 0.9594273713664053 , 0.9566595548946744 
19745 , 0.29411 , 0.29415068 , 0.9607566531461538 , 0.9566595548946744 
19756 , 0.29405537 , 0.29407948 , 0.960970027048857 , 0.9566595548946744 
19767 , 0.2941524 , 0.29393202 , 0.9593833508819353 , 0.9566595548946744 
19778 , 0.29398224 , 0.29406118 , 0.9598290297765181 , 0.9566595548946744 
19789 , 0.2939961 , 0.29401785 , 0.9609090142012107 , 0.9566595548946744 
19800 , 0.31847692 , 0.31268796 , 0.9610183811561506 , 0.9566595548946744 
19811 , 0.29406068 , 0.29403228 , 0.9590072380379399 , 0.9566595548946744 
19822 , 0.29399163 , 0.29412445 , 0.9604104194910992 , 0.9566595548946744 
19833 , 0.2940418 , 0.2940549 , 0.9607285986405071 , 0.9566595548946744 
19844 , 0.2941568 , 0.29415315 , 0.9600916701281619 , 0.9566595548946744 
19855 , 0.29382303 , 0.29397276 , 0.9607388624840363 , 0.9566595548946744 
19866 , 0.29398626 , 0.29402253 , 0.9614828770972037 , 0.9566595548946744 
19877 , 0.29400545 , 0.2941449 , 0.9595496251471096 , 0.9566595548946744 
19888 , 0.29401073 , 0.29392952 , 0.9608903111974463 , 0.9566595548946744 
19899 , 0.29398608 , 0.2939789 , 0.9604081386369815 , 0.9566595548946744 
19910 , 0.29397678 , 0.29406175 , 0.961077341235091 , 0.9566595548946744 
19921 , 0.29400843 , 0.29395348 , 0.9614409093814396 , 0.9566595548946744 
19932 , 0.29396603 , 0.29399624 , 0.9595881715816974 , 0.9566595548946744 
19943 , 0.29411915 , 0.29389864 , 0.9590024482442928 , 0.9566595548946744 
19954 , 0.29402977 , 0.29403064 , 0.9603733556116878 , 0.9566595548946744 
19965 , 0.2938823 , 0.29408625 , 0.9612648274435593 , 0.9566595548946744 
19976 , 0.2940775 , 0.2940046 , 0.9615623648632028 , 0.9566595548946744 
19987 , 0.29408723 , 0.2939697 , 0.9617994596487293 , 0.9566595548946744 
19998 , 0.29403952 , 0.2941057 , 0.9616419666719076 , 0.9566595548946744 
20009 , 0.29403716 , 0.29403764 , 0.9611430298336785 , 0.9566595548946744 
20020 , 0.29410118 , 0.29404444 , 0.9600250691879274 , 0.9566595548946744 
20031 , 0.29408592 , 0.29409575 , 0.9603663990066291 , 0.9566595548946744 
20042 , 0.29411116 , 0.29408345 , 0.9600145772589863 , 0.9566595548946744 
20053 , 0.29404384 , 0.29396594 , 0.9605103209014508 , 0.9566595548946744 
20064 , 0.29390955 , 0.2939451 , 0.9613927833595578 , 0.9566595548946744 
20075 , 0.2942463 , 0.29402715 , 0.960832149417447 , 0.9566595548946744 
20086 , 0.29396266 , 0.29389066 , 0.9602095902860428 , 0.9566595548946744 
20097 , 0.29383302 , 0.2941801 , 0.9614242591463809 , 0.9566595548946744 
20108 , 0.2941786 , 0.2940151 , 0.9595532745136979 , 0.9566595548946744 
20119 , 0.29414412 , 0.29405418 , 0.9602674099379245 , 0.9566595548946744 
20130 , 0.2941524 , 0.29410762 , 0.9579769762330113 , 0.9566595548946744 
20141 , 0.29397452 , 0.29406193 , 0.9607835672247417 , 0.9566595548946744 
20152 , 0.29412398 , 0.29411337 , 0.959409352618876 , 0.9566595548946744 
20163 , 0.29395625 , 0.2940561 , 0.9593984045191115 , 0.9566595548946744 
20174 , 0.29398543 , 0.29394844 , 0.9599935934011042 , 0.9566595548946744 
20185 , 0.29380357 , 0.2941093 , 0.9591507037619381 , 0.9566595548946744 
20196 , 0.2941207 , 0.29403076 , 0.9580537269740691 , 0.9566595548946744 
20207 , 0.2940123 , 0.29416072 , 0.9610539624803854 , 0.9566595548946744 
20218 , 0.29411578 , 0.2941166 , 0.960654813009802 , 0.9566595548946744 
20229 , 0.29414496 , 0.29393703 , 0.9616098066288492 , 0.9566595548946744 
20240 , 0.2937767 , 0.29417306 , 0.9618898955144929 , 0.9566595548946744 
20251 , 0.29400828 , 0.2939123 , 0.9611374417410903 , 0.9566595548946744 
20262 , 0.2940716 , 0.29402754 , 0.961072551441444 , 0.9566595548946744 
20273 , 0.29388702 , 0.29387993 , 0.9587192802055904 , 0.9566595548946744 
20284 , 0.2939584 , 0.2940118 , 0.9605631226742738 , 0.9566595548946744 
20295 , 0.29412985 , 0.29373 , 0.9593412691234652 , 0.9566595548946744 
20306 , 0.2940094 , 0.29394722 , 0.9596155418311089 , 0.9566595548946744 
20317 , 0.294014 , 0.29404745 , 0.9603849879676877 , 0.9566595548946744 
20328 , 0.29392228 , 0.29382062 , 0.9591186577615856 , 0.9566595548946744 
20339 , 0.29419607 , 0.29401633 , 0.9613400956294408 , 0.9566595548946744 
20350 , 0.29392663 , 0.29405344 , 0.9617527021393181 , 0.9566595548946744 
20361 , 0.29402617 , 0.29397425 , 0.9593819823694647 , 0.9566595548946744 
20372 , 0.29401416 , 0.29391393 , 0.9605308485885095 , 0.9566595548946744 
20383 , 0.29394972 , 0.29388866 , 0.9599194656422816 , 0.9566595548946744 
20394 , 0.29390508 , 0.29389897 , 0.9600395526115743 , 0.9566595548946744 
20405 , 0.29410952 , 0.2940263 , 0.9601971596311017 , 0.9566595548946744 
20416 , 0.2940832 , 0.29389197 , 0.9591059990212327 , 0.9566595548946744 
20427 , 0.2941781 , 0.29399168 , 0.9614346370326161 , 0.9566595548946744 
20438 , 0.294052 , 0.2940116 , 0.9606771653801547 , 0.9566595548946744 
20449 , 0.29393733 , 0.2937449 , 0.959904754133223 , 0.9566595548946744 
20460 , 0.29401976 , 0.29383835 , 0.9608467468837997 , 0.9566595548946744 
20471 , 0.2940886 , 0.29401934 , 0.9606274427603906 , 0.9566595548946744 
20482 , 0.29403743 , 0.29410282 , 0.960606002731685 , 0.9566595548946744 
20493 , 0.2939143 , 0.29396805 , 0.9593598580845237 , 0.9566595548946744 
20504 , 0.29399067 , 0.29385144 , 0.960201721339337 , 0.9566595548946744 
20515 , 0.2940127 , 0.29398268 , 0.9604684672283925 , 0.9566595548946744 
20526 , 0.29403728 , 0.29389933 , 0.961804477527788 , 0.9566595548946744 
20537 , 0.29404178 , 0.29400578 , 0.9595758549694623 , 0.9566595548946744 
20548 , 0.29391414 , 0.2940491 , 0.9592997575785245 , 0.9566595548946744 
20559 , 0.29403266 , 0.2939439 , 0.9595123331822866 , 0.9566595548946744 
20570 , 0.29395327 , 0.2939775 , 0.9596965121522844 , 0.9566595548946744 
20581 , 0.29400194 , 0.29392588 , 0.9604432637903929 , 0.9566595548946744 
20592 , 0.29395804 , 0.29383892 , 0.9599805925326338 , 0.9566595548946744 
20603 , 0.29401812 , 0.29386565 , 0.9607560829326244 , 0.9566595548946744 
20614 , 0.29398015 , 0.29387566 , 0.9586194928379446 , 0.9566595548946744 
20625 , 0.29391998 , 0.29391208 , 0.9608660201010936 , 0.9566595548946744 
20636 , 0.29410636 , 0.29394907 , 0.9600459390031036 , 0.9566595548946744 
20647 , 0.29409716 , 0.29407293 , 0.9602402677739248 , 0.9566595548946744 
20658 , 0.2938455 , 0.29376534 , 0.95932507505923 , 0.9566595548946744 
20669 , 0.29409 , 0.293822 , 0.960686516882037 , 0.9566595548946744 
20680 , 0.29403338 , 0.2939927 , 0.9597616305373424 , 0.9566595548946744 
20691 , 0.29395297 , 0.29377457 , 0.9580060571230109 , 0.9566595548946744 
20702 , 0.30170542 , 0.3002245 , 0.960976755568504 , 0.9566595548946744 
20713 , 0.29394984 , 0.2938512 , 0.9596628695540494 , 0.9566595548946744 
20724 , 0.29382974 , 0.29392806 , 0.9603474679174528 , 0.9566595548946744 
20735 , 0.2939258 , 0.29396516 , 0.9615312312044972 , 0.9566595548946744 
20746 , 0.29392374 , 0.29374087 , 0.9595885137098151 , 0.9566595548946744 
20757 , 0.29397646 , 0.2940589 , 0.9595557834532272 , 0.9566595548946744 
20768 , 0.29371318 , 0.2938474 , 0.9604236484449813 , 0.9566595548946744 
20779 , 0.2939101 , 0.29402825 , 0.9584386211064173 , 0.9566595548946744 
20790 , 0.29387483 , 0.29382056 , 0.9589767886354696 , 0.9566595548946744 
20801 , 0.29392436 , 0.29387492 , 0.9589156617451174 , 0.9566595548946744 
20812 , 0.29406354 , 0.29397658 , 0.9604299207938048 , 0.9566595548946744 
20823 , 0.29403353 , 0.2937927 , 0.9600986267332207 , 0.9566595548946744 
20834 , 0.2939651 , 0.29404652 , 0.9611169140540317 , 0.9566595548946744 
20845 , 0.29413214 , 0.29407123 , 0.9592512894285251 , 0.9566595548946744 
20856 , 0.29389006 , 0.29377785 , 0.9599697584755751 , 0.9566595548946744 
20867 , 0.29404208 , 0.29382774 , 0.9592543685815839 , 0.9566595548946744 
20878 , 0.2939553 , 0.29392692 , 0.9599143337205169 , 0.9566595548946744 
20889 , 0.29402268 , 0.2938844 , 0.9610975267940319 , 0.9566595548946744 
20900 , 0.31664434 , 0.31104246 , 0.9606005286818027 , 0.9566595548946744 
20911 , 0.2939974 , 0.29391712 , 0.9604291224948637 , 0.9566595548946744 
20922 , 0.29399702 , 0.29384467 , 0.9593473133868768 , 0.9566595548946744 
20933 , 0.29393846 , 0.29386634 , 0.9591326850144088 , 0.9566595548946744 
20944 , 0.293904 , 0.29398838 , 0.9582527314958313 , 0.9566595548946744 
20955 , 0.294031 , 0.29364017 , 0.960173894919102 , 0.9566595548946744 
20966 , 0.29384956 , 0.293806 , 0.9594776641996988 , 0.9566595548946744 
20977 , 0.29396173 , 0.29384482 , 0.9609078737741519 , 0.9566595548946744 
20988 , 0.29370275 , 0.29408622 , 0.9598331353139298 , 0.9566595548946744 
20999 , 0.29394537 , 0.29378322 , 0.9610952459399144 , 0.9566595548946744 
21010 , 0.29397336 , 0.29384318 , 0.9586107115495918 , 0.9566595548946744 
21021 , 0.2939864 , 0.29371652 , 0.960141392747926 , 0.9566595548946744 
21032 , 0.29402876 , 0.29378793 , 0.9586072902684153 , 0.9566595548946744 
21043 , 0.2938535 , 0.2937656 , 0.9601581570256905 , 0.9566595548946744 
21054 , 0.29383814 , 0.29382515 , 0.9603429062092176 , 0.9566595548946744 
21065 , 0.2938471 , 0.29395723 , 0.9591607395200555 , 0.9566595548946744 
21076 , 0.29399014 , 0.29383034 , 0.9593267856998182 , 0.9566595548946744 
21087 , 0.29379174 , 0.29378515 , 0.9600320257929861 , 0.9566595548946744 
21098 , 0.2939832 , 0.29378423 , 0.9600470794301624 , 0.9566595548946744 
21109 , 0.2938713 , 0.29406357 , 0.9583099809341836 , 0.9566595548946744 
21120 , 0.29405367 , 0.29396644 , 0.958527118246181 , 0.9566595548946744 
21131 , 0.29409668 , 0.2938725 , 0.9600134368319275 , 0.9566595548946744 
21142 , 0.2938555 , 0.29377398 , 0.9601282778367497 , 0.9566595548946744 
21153 , 0.29393724 , 0.29396462 , 0.9594667160999342 , 0.9566595548946744 
21164 , 0.29398108 , 0.293879 , 0.9587092444474729 , 0.9566595548946744 
21175 , 0.29378113 , 0.2938969 , 0.9598170552924005 , 0.9566595548946744 
21186 , 0.29387903 , 0.2938919 , 0.959597180955462 , 0.9566595548946744 
21197 , 0.29399592 , 0.2938911 , 0.9604986885454511 , 0.9566595548946744 
21208 , 0.29400122 , 0.29408473 , 0.9607470735588598 , 0.9566595548946744 
21219 , 0.29373473 , 0.29387918 , 0.9599800223191044 , 0.9566595548946744 
21230 , 0.29392615 , 0.29387686 , 0.9597590075551071 , 0.9566595548946744 
21241 , 0.2940707 , 0.2939129 , 0.9588126811817069 , 0.9566595548946744 
21252 , 0.2938487 , 0.2938245 , 0.9591055428504092 , 0.9566595548946744 
21263 , 0.29387236 , 0.2937785 , 0.9590255989135866 , 0.9566595548946744 
21274 , 0.29398826 , 0.2939995 , 0.9592137693782903 , 0.9566595548946744 
21285 , 0.29378352 , 0.29378292 , 0.9603562492058056 , 0.9566595548946744 
21296 , 0.29389423 , 0.29387906 , 0.9594133441135819 , 0.9566595548946744 
21307 , 0.29382643 , 0.29385644 , 0.9593695517145236 , 0.9566595548946744 
21318 , 0.2939638 , 0.29385367 , 0.9592845898986423 , 0.9566595548946744 
21329 , 0.29382327 , 0.29382503 , 0.9600708003129856 , 0.9566595548946744 
21340 , 0.29384243 , 0.2937541 , 0.9607515212243891 , 0.9566595548946744 
21351 , 0.29395443 , 0.29391193 , 0.9585926928020625 , 0.9566595548946744 
21362 , 0.29398063 , 0.29370692 , 0.958739807892649 , 0.9566595548946744 
21373 , 0.29394302 , 0.2938711 , 0.9602068532611017 , 0.9566595548946744 
21384 , 0.2937492 , 0.29395166 , 0.958918854940882 , 0.9566595548946744 
21395 , 0.29382488 , 0.2937602 , 0.9584835539325345 , 0.9566595548946744 
21406 , 0.2940582 , 0.29398274 , 0.9578934969723063 , 0.9566595548946744 
